#Changer LED: 1
#Wavelength [nm]	White Std. spectrum	Dark specetrum	Sample spectrum0[s]	Sample spectrum11.387[s]	Sample spectrum21.332[s]	Sample spectrum31.362[s]	Sample spectrum41.391[s]	Sample spectrum51.335[s]	Sample spectrum61.364[s]	Sample spectrum71.394[s]	Sample spectrum81.337[s]	Sample spectrum91.368[s]	Sample spectrum101.312[s]	Sample spectrum111.341[s]	Sample spectrum121.369[s]	Sample spectrum131.314[s]	Sample spectrum141.343[s]	Sample spectrum151.374[s]	Sample spectrum161.317[s]	Sample spectrum171.346[s]	Sample spectrum181.376[s]	Sample spectrum191.32[s]	Sample spectrum201.35[s]	Sample spectrum211.378[s]	Sample spectrum221.323[s]	Sample spectrum231.351[s]	Sample spectrum241.381[s]	Sample spectrum251.326[s]	Sample spectrum261.355[s]	Sample spectrum271.384[s]	Sample spectrum281.329[s]	Sample spectrum291.359[s]	Sample spectrum301.388[s]	Sample spectrum311.331[s]	Sample spectrum321.361[s]	Sample spectrum331.389[s]	Sample spectrum341.335[s]	Sample spectrum351.364[s]	Sample spectrum361.308[s]	Sample spectrum371.337[s]	Sample spectrum381.366[s]	Sample spectrum391.311[s]	Sample spectrum401.341[s]	Sample spectrum411.37[s]	Sample spectrum421.315[s]	Sample spectrum431.343[s]	Sample spectrum441.374[s]	Sample spectrum451.317[s]	Sample spectrum461.347[s]	Sample spectrum471.375[s]	Sample spectrum481.319[s]	Sample spectrum491.349[s]	Sample spectrum501.379[s]	Sample spectrum511.323[s]	Sample spectrum521.352[s]	Sample spectrum531.382[s]	Sample spectrum541.326[s]	Sample spectrum551.354[s]	Sample spectrum561.384[s]	Sample spectrum571.328[s]	Sample spectrum581.358[s]	Sample spectrum591.387[s]	Sample spectrum601.331[s]	Sample spectrum611.36[s]	Sample spectrum621.39[s]	Sample spectrum631.334[s]	Sample spectrum641.363[s]	Sample spectrum651.308[s]	Sample spectrum661.338[s]	Sample spectrum671.367[s]	Sample spectrum681.31[s]	Sample spectrum691.34[s]	Sample spectrum701.368[s]	Sample spectrum711.313[s]	Sample spectrum721.342[s]	Sample spectrum731.373[s]	Sample spectrum741.317[s]	Sample spectrum751.346[s]	Sample spectrum761.376[s]	Sample spectrum771.32[s]	Sample spectrum781.349[s]	Sample spectrum791.378[s]	Sample spectrum801.323[s]	Sample spectrum811.352[s]	Sample spectrum821.381[s]	Sample spectrum831.326[s]	Sample spectrum841.353[s]	Sample spectrum851.383[s]	Sample spectrum861.328[s]	Sample spectrum871.358[s]	Sample spectrum881.387[s]	Sample spectrum891.332[s]	Sample spectrum901.361[s]	Sample spectrum911.39[s]	Sample spectrum921.334[s]	Sample spectrum931.363[s]	Sample spectrum941.392[s]	Sample spectrum951.336[s]	Sample spectrum961.366[s]	Sample spectrum971.31[s]	Sample spectrum981.339[s]	Sample spectrum991.368[s]	Sample spectrum1001.31[s]	Sample spectrum1011.34[s]	Sample spectrum1021.37[s]	Sample spectrum1031.31[s]	Sample spectrum1041.34[s]	Sample spectrum1051.37[s]	Sample spectrum1061.32[s]	Sample spectrum1071.35[s]	Sample spectrum1081.38[s]	Sample spectrum1091.35[s]	Sample spectrum1101.38[s]	Sample spectrum1111.33[s]	Sample spectrum1121.35[s]	Sample spectrum1131.38[s]	Sample spectrum1141.33[s]	Sample spectrum1151.36[s]	Sample spectrum1161.38[s]	Sample spectrum1171.33[s]	Sample spectrum1181.36[s]	Sample spectrum1191.39[s]	Sample spectrum1201.33[s]	Sample spectrum1211.36[s]	Sample spectrum1221.39[s]	Sample spectrum1231.34[s]	Sample spectrum1241.36[s]	Sample spectrum1251.31[s]	Sample spectrum1261.34[s]	Sample spectrum1271.37[s]	Sample spectrum1281.31[s]	Sample spectrum1291.34[s]	Sample spectrum1301.37[s]	Sample spectrum1311.31[s]	Sample spectrum1321.34[s]	Sample spectrum1331.37[s]	Sample spectrum1341.32[s]	Sample spectrum1351.35[s]	Sample spectrum1361.38[s]	Sample spectrum1371.32[s]	Sample spectrum1381.35[s]	Sample spectrum1391.38[s]	Sample spectrum1401.32[s]	Sample spectrum1411.35[s]	Sample spectrum1421.38[s]	Sample spectrum1431.32[s]	Sample spectrum1441.35[s]	Sample spectrum1451.38[s]	Sample spectrum1461.33[s]	Sample spectrum1471.36[s]	Sample spectrum1481.39[s]	Sample spectrum1491.33[s]	Sample spectrum1501.36[s]	Sample spectrum1511.39[s]	Sample spectrum1521.33[s]	Sample spectrum1531.36[s]	Sample spectrum1541.3[s]	Sample spectrum1551.33[s]	Sample spectrum1561.36[s]	Sample spectrum1571.31[s]	Sample spectrum1581.34[s]	Sample spectrum1591.37[s]	Sample spectrum1601.31[s]	Sample spectrum1611.34[s]	Sample spectrum1621.37[s]	Sample spectrum1631.31[s]	Sample spectrum1641.34[s]	Sample spectrum1651.37[s]	Sample spectrum1661.32[s]	Sample spectrum1671.35[s]	Sample spectrum1681.37[s]	Sample spectrum1691.32[s]	Sample spectrum1701.35[s]	Sample spectrum1711.38[s]	Sample spectrum1721.32[s]	Sample spectrum1731.35[s]	Sample spectrum1741.38[s]	Sample spectrum1751.32[s]	Sample spectrum1761.35[s]	Sample spectrum1771.38[s]	Sample spectrum1781.33[s]	Sample spectrum1791.36[s]	Sample spectrum1801.38[s]	Sample spectrum1801.4[s]
380.024	24.0348	219.001	10.394	11.6763	9.64392	10.0794	11.9182	11.4827	11.8214	13.8538	12.3053	10.2246	11.3375	9.74071	10.3698	12.4021	10.6601	8.62775	10.8537	10.2246	12.4021	8.86969	10.3214	8.72454	10.6601	10.6601	10.2246	11.6279	13.6118	11.6279	9.83748	10.4665	10.8053	10.3698	9.59554	11.0472	10.1278	10.273	11.0472	8.62775	11.5311	11.6763	9.49877	10.3698	11.7247	10.1278	10.1762	10.3214	11.773	9.06327	10.5149	10.6601	9.06327	10.5633	8.67615	11.1924	12.4021	10.7569	12.1602	9.40198	11.5311	7.80515	9.49877	12.3537	9.20842	9.88587	10.5149	11.8214	10.3698	11.8698	12.6924	11.9182	10.6601	10.902	12.1118	12.4505	11.9666	9.83748	12.1602	9.54715	10.2246	12.3053	12.4989	10.1278	12.4505	9.83748	10.7085	9.54715	10.4182	9.93427	10.8053	10.273	9.25682	11.3859	12.7408	9.64392	9.7891	12.1118	10.5149	10.4665	12.7892	10.1762	9.01488	9.25682	10.5149	12.3537	13.9505	10.273	10.902	11.3859	13.1279	11.0472	12.5957	10.273	10.5633	7.41803	9.45037	12.1118	12.5957	11.7247	9.45037	11.3859	13.9022	12.2085	10.273	12.5957	11.4827	10.9988	11.4343	9.45037	12.7892	10.1762	11.1924	11.0472	11.7247	11.7247	11.8214	11.5311	12.4505	10.1278	14.2893	8.91809	7.99871	10.2246	9.59554	11.7247	11.773	11.0956	12.8376	13.8054	11.7247	11.4827	11.4343	10.5633	11.3859	12.644	11.4343	11.5311	9.30521	11.6279	9.49877	12.7408	10.4665	12.1118	11.9666	10.273	12.886	10.3214	10.5149	12.1602	12.7408	10.6601	12.1118	10.5149	10.9504	11.7247	11.8214	11.3859	12.1602	11.6279	9.7891	11.6279	10.6117	11.398	
380.235	24.3216	223.733	9.27021	10.8999	9.35243	9.11064	10.0778	9.98107	9.69091	10.9482	11.2867	8.28854	8.53033	9.69091	8.48197	8.04675	10.1745	9.59422	8.53033	9.54585	10.8515	9.73928	11.3351	10.9482	9.35243	9.01391	11.4318	10.8515	6.98287	8.72376	9.06227	10.7548	8.96556	7.61154	11.1417	11.1417	12.1088	8.86885	9.49749	10.8515	8.77212	8.82049	10.9482	9.49749	9.40077	10.7548	8.91719	10.0778	9.88435	10.5614	12.1088	11.5285	9.30406	10.5614	9.54585	10.1745	13.4628	10.9966	10.1261	10.1261	9.64256	11.0933	10.0778	12.1572	12.0121	11.3351	12.6891	9.78764	9.78764	8.33691	10.4647	9.06227	9.35243	13.5112	13.1243	10.7548	9.69091	12.2055	12.1572	10.5614	9.98107	8.14347	10.1745	10.2229	11.5285	9.98107	11.1417	11.4802	11.0449	7.85333	12.8342	11.1417	10.2229	11.3834	10.1745	10.7548	10.9482	9.2557	8.77212	10.4163	10.513	6.83781	11.6252	9.2557	8.91719	9.15898	8.72376	9.59422	7.90168	9.06227	8.72376	11.6736	10.2712	9.44914	9.78764	9.78764	8.77212	9.35243	13.6563	8.91719	9.73928	11.1417	9.49749	9.49749	8.77212	10.5614	8.91719	8.86885	11.3834	9.69091	11.6252	9.15898	10.1261	11.7703	9.30406	12.0121	10.7064	12.5924	11.4802	9.78764	10.4647	9.06227	10.2229	11.3351	10.3679	10.0294	12.4957	10.8032	12.4957	9.78764	10.0778	10.6097	9.15898	10.4647	10.0294	12.1572	9.98107	10.9966	10.1261	13.1243	8.77212	9.73928	11.2867	9.73928	13.9948	11.1417	10.6097	10.6581	9.69091	13.4145	10.0294	11.3834	9.20735	9.69091	9.98107	13.0276	9.88435	10.8032	7.90168	7.46646	8.28854	9.20735	8.67539	10.2398	
380.446	24.1627	224.194	10.088	9.91757	10.4456	7.61338	9.58154	11.0697	11.7417	11.8377	10.3016	9.34152	8.23744	7.32536	12.4138	10.8296	9.53353	9.91757	11.0697	11.2617	7.56538	10.1096	8.33344	7.32536	10.2056	12.2217	10.6376	7.27737	9.67755	10.0136	11.3577	8.52545	9.82156	9.1015	9.72553	7.8054	9.77355	7.22936	11.5017	7.56538	10.3976	10.2536	11.8857	8.86148	8.9575	8.28543	9.05349	9.00549	11.4537	11.1657	10.8296	7.8054	10.7816	9.62954	12.6538	11.2617	11.0216	10.7336	12.7018	10.2056	10.4456	10.7816	8.62147	8.62147	9.53353	10.2056	9.48553	9.1015	8.71748	7.46937	10.8296	9.48553	10.9256	9.62954	10.9256	12.2697	10.8776	12.0777	12.2217	11.3097	9.1495	10.9736	10.9256	10.3496	9.24551	10.3016	10.1096	11.1657	10.7336	9.43753	10.3496	10.3976	8.14143	13.4218	11.7417	11.9337	9.29351	12.0297	11.7417	13.0858	9.1015	9.58154	7.46937	6.89332	9.82156	10.2536	8.86148	11.8857	11.0697	12.7498	11.1177	8.0454	10.3976	8.76547	11.0697	9.19752	9.34152	12.8458	12.5098	11.8377	10.1096	9.34152	11.7417	9.77355	11.0216	12.5098	11.2617	10.4936	10.3016	10.0136	11.8377	9.62954	12.0297	10.7816	9.53353	7.94941	11.0216	9.38952	9.34152	8.57345	10.3496	9.1015	7.37336	10.3496	10.0616	10.2536	6.98934	10.4456	11.1177	11.1177	10.3496	9.72553	10.8296	10.2056	9.05349	11.2617	10.7816	10.4936	9.91757	11.7417	11.3577	8.9575	9.53353	12.7978	11.2617	12.1737	11.1177	11.5497	9.53353	10.2056	10.5416	12.3657	10.1096	9.19752	11.0697	13.2778	11.0697	10.9256	11.2617	10.0136	7.99742	11.2617	11.1177	10.9424	
380.656	24.0492	217.204	9.12531	11.7595	10.5654	9.13247	9.75342	10.7087	10.8997	12.5715	8.7026	9.5146	9.56235	10.6609	10.9475	9.22801	9.32353	8.51155	9.22801	9.94447	9.75342	10.6132	10.9953	8.55932	8.0339	8.51155	8.79814	9.46683	9.03695	7.69955	11.4252	10.6132	10.7087	8.22496	11.9983	9.18025	10.1355	9.94447	9.32353	7.31746	9.41907	9.70566	10.7565	10.4699	10.0878	8.51155	9.94447	6.55322	9.46683	11.3296	9.65788	9.08471	11.6162	9.08471	8.84588	12.2849	11.9028	11.1863	10.1355	12.1416	10.8042	10.04	8.1772	9.8967	10.9475	11.2341	8.55932	9.08471	12.2371	9.46683	12.0461	11.1386	10.5176	13.2402	10.1833	9.94447	10.2311	10.9475	11.7117	9.08471	10.3266	10.5654	11.9028	10.0878	8.1772	11.9505	9.32353	10.852	11.043	8.41601	9.37129	10.7565	8.75036	9.99223	10.852	9.22801	8.27273	11.4729	8.65483	10.5176	13.4312	8.51155	9.70566	10.4699	8.60707	10.5654	10.8997	9.70566	8.98919	9.70566	8.94142	12.5715	8.89366	10.04	8.12942	8.65483	7.03087	9.80118	13.5268	8.79814	7.5085	12.7625	9.80118	9.37129	11.5207	8.27273	8.98919	10.8997	11.2819	11.3296	10.5654	9.46683	9.70566	10.9475	8.1772	12.3804	10.7565	9.65788	10.9475	10.8042	8.41601	11.0908	8.65483	9.46683	8.98919	9.65788	10.2311	9.37129	9.32353	6.601	9.8967	11.3774	7.55627	8.55932	11.5684	10.2311	8.7026	8.79814	9.5146	10.4699	10.04	9.70566	12.3804	9.37129	11.043	10.5654	10.9475	11.2341	11.0908	11.4729	9.27577	9.56235	9.37129	7.93838	11.043	12.2849	11.4252	11.5207	9.37129	7.93838	11.7595	11.8073	11.6162	10.532	
380.867	24.0675	216.682	10.1631	7.65117	10.5384	12.6076	11.597	11.6933	11.0196	14.2437	12.5595	13.5219	11.1158	10.779	10.0572	11.5489	11.5008	11.597	12.4151	9.86471	10.1534	9.3835	10.394	8.90229	9.76846	8.95042	7.55491	11.6452	11.8376	12.0783	9.57599	11.9339	11.4046	11.9339	10.7309	12.7038	10.8271	12.367	11.4046	9.72033	8.70982	12.0301	10.2015	7.84364	11.5489	11.8376	9.04666	10.6346	10.2497	10.2015	10.2015	9.57599	11.7414	11.5489	10.2978	11.597	8.42109	12.2707	11.1158	11.5008	10.5384	12.8001	10.2978	9.1429	11.4046	14.6286	10.3459	9.23913	12.5113	9.67222	12.0783	12.1264	8.99853	12.5113	10.8271	12.2226	12.5113	12.8963	12.0783	10.1053	11.5008	13.6181	11.2121	10.2015	12.7038	11.5008	12.9444	9.23913	8.61357	13.0407	11.7414	8.99853	10.6828	9.57599	11.597	9.28726	10.8752	9.76846	9.96093	8.66169	11.3083	10.0091	9.19102	10.5865	10.2978	13.0888	8.13237	9.91282	10.4421	8.70982	12.5113	8.80604	11.8858	11.4527	10.6828	12.367	9.43162	10.4421	13.2813	9.86471	9.52786	11.2121	11.2602	12.1264	9.52786	12.1264	12.1264	11.6452	10.6346	12.4151	11.6452	10.5384	11.9339	9.96093	13.3775	9.28726	12.3189	10.5865	7.988	10.2015	12.5595	9.96093	10.8271	12.9444	11.2121	11.9339	8.61357	8.80604	11.2121	10.6828	9.47973	12.0301	10.2015	10.5865	12.1745	12.3189	9.86471	13.1369	10.779	9.43162	13.5219	10.6828	8.85417	10.8752	11.4527	10.7309	12.5113	12.0783	9.43162	12.8001	12.2707	11.3564	8.56544	9.28726	12.367	12.4151	11.164	10.4421	10.9715	10.4903	8.08424	10.5865	11.3564	10.9618	
381.078	24.0858	219.974	9.14397	9.1729	9.89613	9.51042	9.94435	10.2818	10.4747	12.4997	9.36577	8.54611	9.7997	9.65506	10.3301	9.7997	8.83539	7.14787	13.4158	9.60684	10.7158	9.36577	10.6676	9.99257	8.73897	13.9462	9.70328	10.2818	9.26933	9.36577	9.70328	12.0176	10.9569	6.9068	11.1979	10.1372	8.73897	7.72645	9.84791	9.07646	9.41399	11.0533	10.5229	9.02826	10.0408	9.31755	7.43716	9.02826	8.69075	13.5123	6.8586	11.2944	10.2818	9.51042	7.14787	11.6319	8.64253	10.8604	8.30504	10.089	9.65506	10.089	9.65506	11.6801	10.6676	9.7997	10.4265	11.439	10.0408	7.43716	11.1497	10.4265	10.6194	9.36577	9.55862	8.40146	9.31755	13.3676	11.2461	9.41399	8.98004	10.6676	10.4265	9.7997	7.29253	11.1015	7.63002	10.5229	8.88361	11.4872	8.98004	8.44968	11.6801	7.29253	10.0408	9.41399	8.40146	8.54611	10.4747	10.764	10.3301	9.31755	9.55862	10.764	9.94435	11.1015	9.65506	11.1015	8.69075	10.5711	7.96753	10.9086	10.1372	9.51042	11.3426	11.2944	9.99257	8.69075	11.2944	9.65506	7.48538	10.9569	8.40146	10.1854	10.9086	10.7158	10.6676	8.88361	11.5354	10.9569	12.6444	8.54611	8.69075	10.6676	8.25682	9.1729	9.84791	8.83539	11.1979	8.54611	9.75149	11.8247	11.6319	8.59431	8.88361	8.73897	7.72645	9.55862	8.49789	10.3783	9.07646	10.2336	10.5229	9.99257	10.3783	10.5711	10.4747	9.07646	8.88361	9.1729	9.51042	8.73897	9.75149	9.41399	11.5836	10.9569	9.84791	9.75149	11.7283	11.0533	11.1979	8.25682	11.5354	7.72645	9.1729	11.2461	8.59431	11.1497	7.67824	8.93182	10.4747	9.07646	11.0051	10.0191	
381.288	23.9588	217.843	10.0005	11.3794	9.70946	9.80491	9.51862	8.42124	11.1408	11.9042	13.3356	11.618	10.9023	11.8088	10.95	11.618	10.7114	10.4729	11.4748	10.0912	11.8088	9.18464	12.4768	9.66175	9.85262	11.3794	10.9977	9.70946	12.7154	10.0435	9.66175	9.04149	7.94411	10.3297	11.7134	10.1389	11.0454	8.89837	9.99575	9.70946	11.4271	12.3814	10.3774	9.13692	11.0931	9.37549	9.99575	10.282	12.3814	9.32778	9.85262	11.3794	9.23235	11.1408	9.80491	11.2363	9.90032	9.99575	11.4271	9.90032	10.9977	11.8565	9.75718	9.32778	11.8088	10.5683	10.5206	12.1905	10.0435	9.90032	10.2343	13.2879	10.9023	12.4768	6.56045	10.5683	10.1389	11.7134	11.8565	9.51862	9.66175	10.4729	12.0951	10.4729	11.1886	11.3317	8.94607	8.56437	10.7114	9.42319	9.18464	6.89445	7.22843	10.9977	10.95	10.4729	10.9977	10.616	8.42124	12.0474	8.03954	11.2363	9.51862	12.0474	10.4729	10.5206	10.7591	12.0951	7.84868	12.1428	12.8585	10.3297	12.1428	9.13692	11.2363	10.7591	8.51665	11.9042	13.6219	12.3814	9.90032	11.3317	12.1905	10.5683	9.28007	11.618	10.4252	11.0931	12.2859	8.89837	11.7134	10.0435	10.7114	11.3794	13.3833	9.90032	10.4252	10.1389	9.04149	12.9539	10.616	8.75522	11.7611	11.1886	9.75718	11.6657	11.1886	12.9539	12.9062	9.61405	11.9042	11.9997	11.0931	12.4768	10.9023	15.101	11.5702	12.1428	11.952	12.7631	12.3337	12.0951	11.6657	12.7631	15.0055	8.94607	12.5245	12.2859	13.2879	10.9977	11.5225	12.6199	10.282	12.9062	9.28007	13.2402	12.4768	11.7611	13.5742	13.2879	9.28007	11.952	11.0931	11.9543	
381.499	24.2039	219.003	9.69209	11.6147	10.325	7.26787	11.8058	9.79956	9.65625	10.2295	6.3125	11.0893	9.27413	11.1371	10.8027	9.8951	7.65001	10.0384	6.83795	9.32189	8.5576	9.99063	9.65625	9.94286	8.07993	9.84734	10.3728	11.9491	8.46205	7.3634	12.9522	9.13082	10.4205	5.97814	10.6594	8.31876	9.84734	9.8951	9.56073	9.22635	8.36653	7.17233	9.8951	10.1339	10.6116	8.41431	7.69779	9.65625	10.0862	9.32189	10.6594	8.84421	10.0862	7.98438	11.0893	9.08306	8.5576	10.7072	9.27413	11.567	9.46518	10.7072	10.2295	10.9938	9.51296	8.60538	8.07993	10.0862	7.79332	10.9938	9.13082	11.3759	8.9875	12.2835	9.51296	12.9522	8.79643	12.6656	9.22635	9.70403	9.70403	8.84421	11.6147	10.8027	9.79956	9.32189	10.5639	7.84108	9.36966	7.79332	9.94286	9.56073	9.65625	9.27413	10.8982	8.41431	8.79643	9.51296	10.0384	11.2804	10.2295	8.7009	11.758	9.56073	9.84734	8.9875	7.60225	10.1339	11.0415	10.1817	11.567	9.65625	9.27413	7.5067	7.17233	10.0862	8.22322	9.79956	10.5161	7.79332	8.74867	10.9938	8.79643	11.6147	10.4683	8.07993	7.60225	11.1848	9.32189	9.51296	11.3759	10.9938	9.7518	10.6116	10.3728	9.79956	10.3728	10.8505	11.0415	10.946	9.99063	8.84421	12.188	8.84421	8.60538	5.69153	9.94286	8.89198	10.2295	8.79643	9.51296	9.94286	12.2835	11.3281	13.1911	12.9045	10.325	10.4683	8.74867	11.3281	9.46518	8.84421	7.98438	9.46518	11.1848	8.9875	10.946	9.13082	8.7009	11.3759	10.3728	9.79956	8.60538	10.2772	9.46518	10.8505	12.188	8.17546	10.4683	9.36966	10.0384	8.31876	11.9014	9.98108	
381.709	23.6953	221.611	10.1276	10.1609	10.0658	10.1609	10.6843	7.82946	10.3512	8.7335	9.9706	10.8746	9.63753	9.78026	9.35204	11.3505	9.30446	11.0174	9.7327	9.16172	11.2553	8.35283	11.7311	9.58994	8.30527	9.92302	9.92302	9.01899	11.065	11.2553	9.92302	8.01978	9.44721	10.0658	9.92302	10.8746	10.1133	9.82786	10.3037	11.4932	10.0658	10.3512	8.30527	10.4464	10.1133	8.16251	10.0658	10.3988	11.065	11.6835	8.11493	9.25689	10.494	8.78107	9.7327	11.1125	9.16172	10.8271	11.2077	7.87703	12.2069	8.448	8.59075	8.16251	9.87543	8.59075	10.9698	9.54236	9.25689	9.82786	13.5868	9.92302	11.2077	8.63833	9.16172	9.49479	11.7787	11.8738	11.7787	9.25689	7.82946	9.63753	9.58994	11.969	12.0166	11.6835	10.9222	9.49479	10.0658	10.3988	13.4916	9.49479	7.4488	11.8263	12.0642	10.5416	9.25689	10.6843	11.065	11.0174	8.59075	12.1593	8.40043	8.4956	9.20931	11.5408	11.398	10.8271	8.87623	10.9698	10.6843	12.1117	11.0174	10.6843	10.2085	12.1117	10.5416	9.49479	10.9698	9.7327	9.25689	10.9698	9.44721	8.87623	7.06817	10.6843	13.1585	8.63833	9.9706	7.4488	14.4908	7.06817	9.44721	12.3021	11.398	10.8271	8.35283	11.8263	11.0174	9.06655	14.2053	8.9714	10.2085	12.1117	10.6367	11.2077	8.35283	11.8738	10.3988	9.35204	9.30446	8.448	8.40043	11.6835	11.9214	11.2553	8.63833	9.54236	9.16172	10.7319	12.3972	7.9722	9.39963	10.0658	9.63753	10.0658	11.5884	12.0642	10.3512	7.92461	11.1125	10.5891	12.0642	9.49479	8.54317	11.3505	11.1601	10.5416	11.9214	10.7795	9.16172	11.065	9.49479	10.4488	
381.92	24.1935	218.473	10.0679	11.6382	10.783	7.97976	10.4504	11.7808	10.783	13.3962	10.9731	8.835	10.3554	10.2604	9.45265	8.97753	9.16757	9.40513	9.88026	12.1609	9.69021	8.835	12.636	10.0703	9.40513	11.1631	13.4437	11.6382	10.4029	10.0703	11.8758	11.7808	9.97529	7.93224	9.97529	11.4957	11.4007	11.4957	11.6382	8.73997	11.0206	7.3621	9.54768	8.835	7.40962	9.16757	9.73773	8.40737	11.0681	9.92777	11.0681	8.21732	11.5907	10.1653	10.2604	12.1134	9.54768	11.2581	8.78748	12.1134	11.6858	9.78524	9.59518	10.5929	11.4482	10.3079	10.4504	10.1653	10.4979	9.92777	9.31011	11.7808	9.12006	15.2492	10.1653	11.2581	8.40737	11.5432	10.4979	9.97529	11.0206	11.3532	11.5432	10.0228	10.4504	9.07255	10.4504	10.5929	7.21955	8.69245	10.2129	9.59518	8.97753	11.3532	10.3079	9.40513	9.92777	11.6382	10.8305	12.1134	9.78524	8.8825	12.4459	10.5929	10.4029	11.8283	11.4482	9.21508	8.93002	10.1653	11.0206	10.4979	12.636	11.3056	9.07255	7.64718	8.73997	9.64269	11.4957	8.64494	8.8825	10.6405	10.6405	9.35761	11.0206	6.50686	9.97529	11.2106	11.2581	8.54992	11.7333	7.17205	11.9708	10.5454	9.64269	13.2062	12.2559	9.02503	10.878	8.73997	8.59744	10.4504	9.54768	8.40737	13.2062	11.6382	11.0206	10.4979	8.59744	9.73773	10.2604	13.7288	12.1134	10.4504	9.73773	11.1631	13.3012	11.1631	8.59744	9.02503	10.5929	12.1609	9.73773	9.50016	10.6405	10.8305	11.0681	10.8305	10.9255	9.31011	12.4935	9.92777	10.0228	8.40737	10.2604	10.3079	12.2084	10.1653	11.8758	10.0703	10.5929	10.9255	8.97753	10.467	
